city,state,latitude,longitude
RIVERDALE,IA,41.537276,-90.463583
RIVERSIDE,IA,41.483235,-91.572195
RIVERTON,IA,40.686871,-95.568613
ROBINS,IA,42.078745,-91.673973
ROCHESTER,IA,41.674149,-91.144309
ROCK FALLS,IA,43.207148,-93.086793
ROCK RAPIDS,IA,43.427899,-96.166347
ROCK VALLEY,IA,43.202585,-96.289038
ROCKFORD,IA,43.052435,-92.94769
ROCKWELL,IA,42.979972,-93.18718
ROCKWELL CITY,IA,42.398125,-94.62887
RODMAN,IA,43.026584,-94.527369
RODNEY,IA,42.204484,-95.95073
ROLAND,IA,42.16585,-93.503043
ROLFE,IA,42.813197,-94.531855
ROME,IA,40.982177,-91.681203
ROSE HILL,IA,41.320399,-92.463589
ROSEVILLE,IA,43.02535,-92.808174
ROSSIE,IA,43.013661,-95.188612
ROWAN,IA,42.739935,-93.550288
ROWLEY,IA,42.368544,-91.844282
ROYAL,IA,43.064441,-95.283721
RUDD,IA,43.126262,-92.904722
RUNNELLS,IA,41.515889,-93.360397
RUSSELL,IA,40.980404,-93.201121
RUTHVEN,IA,43.130059,-94.898694
RUTLAND,IA,42.761402,-94.29517
RYAN,IA,42.352295,-91.484892
SABULA,IA,42.070188,-90.182499
SAC CITY,IA,42.422042,-94.997437
SAGEVILLE,IA,42.550327,-90.706932
SALEM,IA,40.85217,-91.62066
SALIX,IA,42.311921,-96.292189
SANBORN,IA,43.181432,-95.655335
SANDUSKY,IA,40.453922,-91.389358
SANDYVILLE,IA,41.370935,-93.386159
SAYLORVILLE,IA,41.680754,-93.627005
SCARVILLE,IA,43.470963,-93.618419
SCHALLER,IA,42.496531,-95.296271
SCHLESWIG,IA,42.161028,-95.434646
SCRANTON,IA,42.019165,-94.549182
SEARSBORO,IA,41.579124,-92.704124
SERGEANT BLUFF,IA,42.397549,-96.350934
SEXTON,IA,43.074905,-94.089152
SEYMOUR,IA,40.682141,-93.121099
SHAMBAUGH,IA,40.657459,-95.035259
SHANNON CITY,IA,40.898751,-94.263651
SHARPSBURG,IA,40.804491,-94.638149
SHEFFIELD,IA,42.888782,-93.207168
SHELBY,IA,41.505133,-95.449353
SHELDAHL,IA,41.864523,-93.69675
SHELDON,IA,43.179596,-95.843346
SHELL ROCK,IA,42.712345,-92.581658
SHELLSBURG,IA,42.092881,-91.871544
SHENANDOAH,IA,40.758206,-95.372068
SHERRILL,IA,42.604588,-90.784178
SHUEYVILLE,IA,41.846257,-91.651221
SIBLEY,IA,43.401476,-95.743031
SIDNEY,IA,40.745895,-95.644728
SIGOURNEY,IA,41.333974,-92.204448
SILVER CITY,IA,41.111474,-95.637852
SIOUX CENTER,IA,43.076147,-96.171108
SIOUX CITY,IA,42.49538,-96.389495
SIOUX RAPIDS,IA,42.891672,-95.148538
SLATER,IA,41.880736,-93.691179
SLOAN,IA,42.233062,-96.22483
SMITHLAND,IA,42.228903,-95.931578
SOLDIER,IA,41.984306,-95.780438
SOLON,IA,41.80715,-91.498918
SOMERS,IA,42.37875,-94.430991
SOUTH AMANA,IA,41.77039,-91.959919
SOUTH ENGLISH,IA,41.452153,-92.090333
SPENCER,IA,43.147025,-95.152691
SPERRY,IA,40.962537,-91.161915
SPILLVILLE,IA,43.202841,-91.952212
SPIRIT LAKE,IA,43.416659,-95.113071
SPRAGUEVILLE,IA,42.071527,-90.432745
SPRING HILL,IA,41.412179,-93.650052
SPRINGBROOK,IA,42.165732,-90.479136
SPRINGVILLE,IA,42.049192,-91.446013
ST. ANSGAR,IA,43.379893,-92.917791
ST. ANTHONY,IA,42.123547,-93.197512
ST. BENEDICT,IA,43.044008,-94.06095
ST. CHARLES,IA,41.287152,-93.807451
ST. DONATUS,IA,42.362442,-90.542206
ST. JOSEPH,IA,42.91229,-94.230914
ST. LUCAS,IA,43.066468,-91.934063
ST. MARYS,IA,41.307698,-93.733845
ST. OLAF,IA,42.926811,-91.387696
ST. PAUL,IA,40.767847,-91.516424
STACYVILLE,IA,43.439217,-92.783966
STANHOPE,IA,42.288933,-93.795986
STANLEY,IA,42.641963,-91.811891
STANTON,IA,40.981653,-95.102371
STANWOOD,IA,41.892697,-91.148758
STATE CENTER,IA,42.014821,-93.165304
STEAMBOAT ROCK,IA,42.408061,-93.066168
STOCKPORT,IA,40.857266,-91.833349
STOCKTON,IA,41.590828,-90.856428
STONE CITY,IA,42.105427,-91.350196
STORM LAKE,IA,42.642951,-95.196463
STORY CITY,IA,42.185743,-93.586885
STOUT,IA,42.526962,-92.711533
STRATFORD,IA,42.269593,-93.927416
STRAWBERRY POINT,IA,42.680489,-91.53478
STRUBLE,IA,42.894418,-96.194453
STUART,IA,41.500464,-94.318105
SULLY,IA,41.577998,-92.846792
SUMNER,IA,42.849372,-92.097154
SUN VALLEY LAKE,IA,40.849185,-94.067487
SUPERIOR,IA,43.433646,-94.946634
SUTHERLAND,IA,42.972941,-95.495245
SWALEDALE,IA,42.976453,-93.3155
SWAN,IA,41.467598,-93.309547
SWEA CITY,IA,43.38349,-94.310265
SWEDESBURG,IA,41.106002,-91.553228
SWISHER,IA,41.844583,-91.694646
TABOR,IA,40.894941,-95.673618
TAMA,IA,41.965123,-92.573799
TEMPLETON,IA,41.918097,-94.940666
TENNANT,IA,41.594115,-95.444963
TERRIL,IA,43.305794,-94.96892
THAYER,IA,41.028705,-94.049938
THOMPSON,IA,43.369903,-93.774701
THOR,IA,42.6881,-94.049601
THORNBURG,IA,41.455752,-92.332273
THORNTON,IA,42.944221,-93.38702
THURMAN,IA,40.820118,-95.748813
TIFFIN,IA,41.705183,-91.653593
TINGLEY,IA,40.852837,-94.195749
TIPTON,IA,41.770121,-91.128281
TITONKA,IA,43.23717,-94.041422
TOETERVILLE,IA,43.440024,-92.887899
TOLEDO,IA,41.990174,-92.580342
TORONTO,IA,41.903118,-90.862815
TRAER,IA,42.189577,-92.464042
TRENTON,IA,41.065974,-91.639498
TREYNOR,IA,41.232024,-95.606455
TRIPOLI,IA,42.808371,-92.257843
TRUESDALE,IA,42.729257,-95.183407
TRURO,IA,41.209794,-93.846711
TURIN,IA,42.020881,-95.966158
TWIN LAKES,IA,42.480996,-94.629756
UDELL,IA,40.78014,-92.743163
UNDERWOOD,IA,41.380243,-95.68251
UNION,IA,42.243534,-93.062498
UNIONVILLE,IA,40.818136,-92.695832
UNIVERSITY HEIGHTS,IA,41.655036,-91.558868
UNIVERSITY PARK,IA,41.285546,-92.614978
URBANA,IA,42.229835,-91.885511
URBANDALE,IA,41.636656,-93.779889
UTE,IA,42.050259,-95.705776
VAIL,IA,42.059715,-95.200454
VALERIA,IA,41.729794,-93.325533
VAN HORNE,IA,42.008311,-92.089718
VAN METER,IA,41.524638,-93.94418
VAN WERT,IA,40.870742,-93.792178
VARINA,IA,42.658578,-94.898011
VENTURA,IA,43.128835,-93.465942
VICTOR,IA,41.730599,-92.294846
VILLISCA,IA,40.929875,-94.981108
VINCENT,IA,42.59187,-94.01887
VINING,IA,41.99102,-92.387278
VINTON,IA,42.163106,-92.026206
VOLGA,IA,42.802939,-91.542301
WADENA,IA,42.839676,-91.659402
WAHPETON,IA,43.369515,-95.17591
WALCOTT,IA,41.587319,-90.780518
WALFORD,IA,41.879845,-91.830559
WALKER,IA,42.287545,-91.781479
WALL LAKE,IA,42.26732,-95.093226
WALLINGFORD,IA,43.320285,-94.792177
WALNUT,IA,41.489453,-95.219669
WAPELLO,IA,41.177222,-91.188991
WASHBURN,IA,42.410291,-92.266866
WASHINGTON,IA,41.297913,-91.693671
WASHTA,IA,42.575575,-95.720125
WATERLOO,IA,42.492327,-92.351947
WATERVILLE,IA,43.207661,-91.2966
WATKINS,IA,41.893102,-91.984993
WAUCOMA,IA,43.055629,-92.034459
WAUKEE,IA,41.59048,-93.882818
WAUKON,IA,43.268523,-91.478488
WAVERLY,IA,42.722049,-92.469462
WAYLAND,IA,41.148347,-91.657535
WEBB,IA,42.949759,-95.012919
WEBSTER,IA,41.438464,-92.171718
WEBSTER CITY,IA,42.462423,-93.818201
WELDON,IA,40.897314,-93.735023
WELLMAN,IA,41.469238,-91.835247
WELLSBURG,IA,42.433855,-92.926618
WELTON,IA,41.905503,-90.595614
WESLEY,IA,43.089114,-93.99289
WEST AMANA,IA,41.808457,-91.965539
WEST BEND,IA,42.960034,-94.445586
WEST BRANCH,IA,41.666158,-91.344197
WEST BURLINGTON,IA,40.821628,-91.175475
WEST CHESTER,IA,41.340039,-91.816948
WEST DES MOINES,IA,41.549937,-93.781351
WEST LIBERTY,IA,41.572995,-91.262639
WEST OKOBOJI,IA,43.347705,-95.166396
WEST POINT,IA,40.71454,-91.452832
WEST UNION,IA,42.958873,-91.813024
WESTFIELD,IA,42.756206,-96.605527
WESTGATE,IA,42.768333,-91.995669
WESTON,IA,41.342261,-95.744822
WESTPHALIA,IA,41.719399,-95.39377
WESTSIDE,IA,42.075699,-95.101385
WESTWOOD,IA,40.964955,-91.626773
WEVER,IA,40.705655,-91.228102
WHAT CHEER,IA,41.400348,-92.357088
WHEATLAND,IA,41.833064,-90.83801
WHITING,IA,42.127224,-96.150677
WHITTEMORE,IA,43.063335,-94.425246
WHITTEN,IA,42.264454,-93.010632
WILLEY,IA,41.97878,-94.822404
WILLIAMS,IA,42.489193,-93.541245
WILLIAMSBURG,IA,41.668884,-92.013249
WILLIAMSON,IA,41.088234,-93.256955
WILTON,IA,41.589109,-91.025481
WINDSOR HEIGHTS,IA,41.60446,-93.712802
WINFIELD,IA,41.125904,-91.438127
WINTERSET,IA,41.34436,-94.013037
WINTHROP,IA,42.470766,-91.737378
WIOTA,IA,41.40078,-94.887329
WODEN,IA,43.230756,-93.911402
WOODBINE,IA,41.736338,-95.711055
WOODBURN,IA,41.010852,-93.59632
WOODWARD,IA,41.85273,-93.92075
WOOLSTOCK,IA,42.564776,-93.843131
WORTHINGTON,IA,42.397928,-91.120703
WYOMING,IA,42.059542,-91.005188
YALE,IA,41.77512,-94.3578
YARMOUTH,IA,41.024513,-91.322067
YETTER,IA,42.316107,-94.843199
YORKTOWN,IA,40.735257,-95.154337
ZEARING,IA,42.158925,-93.297182
ZWINGLE,IA,42.297192,-90.687436
ABERDEEN,ID,42.944098,-112.838381
ACEQUIA,ID,42.668343,-113.597281
ALBION,ID,42.409808,-113.580438
AMERICAN FALLS,ID,42.782846,-112.854211
AMMON,ID,43.474999,-111.959631
ARBON VALLEY,ID,42.88763,-112.589386
ARCO,ID,43.631893,-113.301033
ARIMO,ID,42.559861,-112.172021
ASHTON,ID,44.073332,-111.448311
ATHOL,ID,47.947103,-116.707648
AVIMOR,ID,43.76833,-116.260123
BANCROFT,ID,42.719416,-111.882281
BANKS,ID,44.072248,-116.131684
BASALT,ID,43.314443,-112.165044
BELLEVUE,ID,43.468833,-114.255685
BENNINGTON,ID,42.382259,-111.32098
BLACKFOOT,ID,43.194595,-112.346811
BLANCHARD,ID,48.01099,-116.99521
BLISS,ID,42.924284,-114.947516
BLOOMINGTON,ID,42.19099,-111.402756
BOISE CITY,ID,43.59805,-116.231596
BONNERS FERRY,ID,48.693374,-116.31836
BOVILL,ID,46.858679,-116.393551
BRUNEAU,ID,42.872792,-115.795239
BUHL,ID,42.598362,-114.759536
BURLEY,ID,42.537439,-113.791288
BUTTE CITY,ID,43.606988,-113.240739
CALDWELL,ID,43.64588,-116.659336
CAMBRIDGE,ID,44.571748,-116.678101
CAREY,ID,43.312011,-113.941008
CASCADE,ID,44.508761,-116.043627
CASTLEFORD,ID,42.520569,-114.871806
CHALLIS,ID,44.505778,-114.228321
CHUBBUCK,ID,42.927173,-112.458309
CLARK FORK,ID,48.148019,-116.172988
CLAYTON,ID,44.259202,-114.383108
CLIFTON,ID,42.187286,-112.004596
COEUR D'ALENE,ID,47.702887,-116.795799
CONKLING PARK,ID,47.399815,-116.770309
COOLIN,ID,48.476019,-116.843985
COTTONWOOD,ID,46.051045,-116.349751
COUNCIL,ID,44.733195,-116.436837
CRAIGMONT,ID,46.24174,-116.471344
CROUCH,ID,44.115362,-115.975813
CULDESAC,ID,46.374896,-116.670097
DALTON GARDENS,ID,47.733412,-116.767873
DAYTON,ID,42.111246,-111.984615
DE SMET,ID,47.14102,-116.911366
DEARY,ID,46.800586,-116.557368
DECLO,ID,42.519599,-113.628732
DIETRICH,ID,42.912796,-114.266289
DONNELLY,ID,44.733372,-116.086842
DOVER,ID,48.259156,-116.609843
DOWNEY,ID,42.428917,-112.12332
DRIGGS,ID,43.729849,-111.105016
DRUMMOND,ID,43.99959,-111.343358
DUBOIS,ID,44.171161,-112.228278
EAGLE,ID,43.698925,-116.408482
EAST HOPE,ID,48.240895,-116.28941
EDEN,ID,42.605309,-114.209087
ELK CITY,ID,45.820903,-115.441146
ELK RIVER,ID,46.783006,-116.181105
EMMETT,ID,43.86923,-116.492119
FAIRFIELD,ID,43.348045,-114.800826
FERDINAND,ID,46.151915,-116.390008
FERNAN LAKE VILLAGE,ID,47.672291,-116.747555
FERNWOOD,ID,47.115096,-116.386485
FILER,ID,42.565085,-114.606096
FIRTH,ID,43.305768,-112.183437
FORT HALL,ID,43.014547,-112.45787
FRANKLIN,ID,42.009503,-111.802183
FRUITLAND,ID,44.016796,-116.920703
GANNETT,ID,43.352097,-114.167689
GARDEN CITY,ID,43.668297,-116.294389
GARDEN VALLEY,ID,44.083404,-115.958464
GENESEE,ID,46.551608,-116.928389
GEORGETOWN,ID,42.479083,-111.363497
GLENNS FERRY,ID,42.950061,-115.308228
GOODING,ID,42.937048,-114.713188
GRACE,ID,42.57518,-111.731352
GRAND VIEW,ID,42.985123,-116.09368
GRANGEVILLE,ID,45.925826,-116.121916
GREENLEAF,ID,43.672607,-116.821443
GROVELAND,ID,43.223483,-112.37547
HAGERMAN,ID,42.816016,-114.897681
HAILEY,ID,43.512674,-114.299499
HAMER,ID,43.92674,-112.20622
HAMMETT,ID,42.944114,-115.465521
HANSEN,ID,42.531365,-114.301177
HARRISON,ID,47.469471,-116.808586
HAUSER,ID,47.764965,-117.014104
HAYDEN,ID,47.768454,-116.801239
HAYDEN LAKE,ID,47.76446,-116.756097
HAZELTON,ID,42.594953,-114.136611
HEYBURN,ID,42.559982,-113.762067
HIDDEN SPRINGS,ID,43.716541,-116.259415
HOLLISTER,ID,42.352911,-114.583846
HOMEDALE,ID,43.615937,-116.939029
HOPE,ID,48.250376,-116.304576
HORSESHOE BEND,ID,43.916085,-116.199236
HUETTER,ID,47.703544,-116.850838
IDAHO CITY,ID,43.827844,-115.830474
IDAHO FALLS,ID,43.489616,-112.03534
INKOM,ID,42.796548,-112.254625
IONA,ID,43.528114,-111.931516
IRWIN,ID,43.403359,-111.279513
ISLAND PARK,ID,44.534191,-111.337788
JEROME,ID,42.717617,-114.515788
JULIAETTA,ID,46.574737,-116.70808
KAMIAH,ID,46.226796,-116.028303
KELLOGG,ID,47.53496,-116.132678
KENDRICK,ID,46.614183,-116.661272
KETCHUM,ID,43.687221,-114.372475
KIMBERLY,ID,42.534924,-114.370678
KOOSKIA,ID,46.141687,-115.973646
KOOTENAI,ID,48.311831,-116.517128
KUNA,ID,43.52484,-116.403639
LACLEDE,ID,48.167129,-116.751565
LAPWAI,ID,46.403715,-116.804223
LAVA HOT SPRINGS,ID,42.620107,-112.009902
LEADORE,ID,44.680046,-113.35922
LETHA,ID,43.892829,-116.647026
LEWISTON,ID,46.39313,-116.993472
LEWISVILLE,ID,43.695734,-112.013898
LINCOLN,ID,43.518526,-111.968195
LOST RIVER,ID,43.688262,-113.635283
LOWMAN,ID,44.071978,-115.6183
MACKAY,ID,43.911996,-113.612728
MALAD CITY,ID,42.189909,-112.249688
MALTA,ID,42.307532,-113.369737
MARSING,ID,43.54636,-116.810422
MCCALL,ID,44.908408,-116.112491
MCCAMMON,ID,42.648236,-112.189394
MELBA,ID,43.373633,-116.531933
MENAN,ID,43.721791,-111.992353
MERIDIAN,ID,43.61149,-116.400662
MIDDLETON,ID,43.709859,-116.614758
MIDVALE,ID,44.462255,-116.740652
MINIDOKA,ID,42.755602,-113.490061
MONTPELIER,ID,42.325992,-111.298826
MOORE,ID,43.73441,-113.36734
MORELAND,ID,43.21948,-112.437772
MOSCOW,ID,46.730609,-116.998909
MOUNTAIN HOME,ID,43.131585,-115.697296
MOUNTAIN HOME AFB,ID,43.049186,-115.86586
MOYIE SPRINGS,ID,48.724901,-116.195607
MUD LAKE,ID,43.842855,-112.479504
MULLAN,ID,47.468759,-115.796351
MURPHY,ID,43.212138,-116.548501
MURTAUGH,ID,42.491685,-114.162311
NAMPA,ID,43.586441,-116.56389
NEW MEADOWS,ID,44.971335,-116.285195
NEW PLYMOUTH,ID,43.970417,-116.818781
NEWDALE,ID,43.886385,-111.603888
NEZPERCE,ID,46.236595,-116.239764
NOTUS,ID,43.718354,-116.785022
OAKLEY,ID,42.24206,-113.883058
OLDTOWN,ID,48.183956,-117.02437
ONAWAY,ID,46.928211,-116.889621
OROFINO,ID,46.484943,-116.253027
OSBURN,ID,47.505731,-116.000709
OXFORD,ID,42.259831,-112.01787
PARIS,ID,42.227978,-111.402424
PARKER,ID,43.958405,-111.759206
PARKLINE,ID,47.338483,-116.69398
PARMA,ID,43.786284,-116.942491
PAUL,ID,42.604269,-113.78479
PAYETTE,ID,44.080093,-116.926852
PECK,ID,46.47468,-116.42617
PIERCE,ID,46.495335,-115.803292
PINEHURST,ID,47.536314,-116.231746
PLACERVILLE,ID,43.942737,-115.945986
PLUMMER,ID,47.330135,-116.884909
POCATELLO,ID,42.871367,-112.461776
PONDERAY,ID,48.30478,-116.536645
POST FALLS,ID,47.725559,-116.944167
POTLATCH,ID,46.923012,-116.898327
PRESTON,ID,42.099414,-111.880738
PRIEST RIVER,ID,48.184319,-116.905428
PRINCETON,ID,46.917198,-116.82608
RATHDRUM,ID,47.794036,-116.892927
REUBENS,ID,46.322923,-116.542861
REXBURG,ID,43.822893,-111.790988
RICHFIELD,ID,43.05164,-114.155942
RIGBY,ID,43.673587,-111.913525
RIGGINS,ID,45.420591,-116.317636
RIRIE,ID,43.632494,-111.771717
RIVERSIDE,ID,43.196554,-112.435625
ROBERTS,ID,43.720488,-112.128868
ROBIE CREEK,ID,43.667629,-116.015174
ROCKFORD,ID,43.189235,-112.530618
ROCKFORD BAY,ID,47.508637,-116.886536
ROCKLAND,ID,42.573276,-112.874507
RUPERT,ID,42.618936,-113.673967
SALMON,ID,45.174386,-113.894764
SANDPOINT,ID,48.281694,-116.560013
SHELLEY,ID,43.379638,-112.123001
SHOSHONE,ID,42.936185,-114.404747
SILVERTON,ID,47.495681,-115.960513
SMELTERVILLE,ID,47.543265,-116.17784
SMITHS FERRY,ID,44.299159,-116.078379
SODA SPRINGS,ID,42.657874,-111.586081
SPENCER,ID,44.367769,-112.18428
SPIRIT LAKE,ID,47.965799,-116.869831
ST. ANTHONY,ID,43.966137,-111.684509
ST. CHARLES,ID,42.111826,-111.390316
ST. MARIES,ID,47.314589,-116.572235
STANLEY,ID,44.211775,-114.934074
STAR,ID,43.703473,-116.492543
STATE LINE,ID,47.705341,-117.036629
STITES,ID,46.09252,-115.975985
SUGAR CITY,ID,43.874734,-111.752442
SUN VALLEY,ID,43.683852,-114.334203
SWAN VALLEY,ID,43.442575,-111.324544
SWEETWATER,ID,46.367638,-116.79748
TENSED,ID,47.159612,-116.923795
TETON,ID,43.887773,-111.672254
TETONIA,ID,43.814581,-111.158664
TROY,ID,46.737981,-116.773154
TWIN FALLS,ID,42.563807,-114.460597
TYHEE,ID,42.954001,-112.456199
UCON,ID,43.592857,-111.959963
VICTOR,ID,43.60155,-111.110822
VIOLA,ID,46.838885,-117.018845
WALLACE,ID,47.473578,-115.922542
WARDNER,ID,47.518971,-116.135674
WARM RIVER,ID,44.120958,-111.320995
WEIPPE,ID,46.37825,-115.938844
WEISER,ID,44.25468,-116.968859
WENDELL,ID,42.77468,-114.70296
WESTON,ID,42.036209,-111.977799
WHITE BIRD,ID,45.76268,-116.300351
WILDER,ID,43.677492,-116.907579
WINCHESTER,ID,46.240812,-116.624137
WORLEY,ID,47.400533,-116.919254
YELLOW PINE,ID,44.960716,-115.485434
ABINGDON,IL,40.803781,-90.400935
ADAIR,IL,40.418307,-90.497373
ADAMS,IL,39.87086,-91.19985
ADDIEVILLE,IL,38.391299,-89.486455
ADDISON,IL,41.930782,-88.008987
ADELINE,IL,42.140551,-89.491859
ALBANY,IL,41.786132,-90.21635
ALBERS,IL,38.543434,-89.617159
ALBION,IL,38.376598,-88.057625
ALDEN,IL,42.458607,-88.518517
ALEDO,IL,41.198561,-90.746351
ALEXANDER,IL,39.721772,-90.036846
ALEXIS,IL,41.062906,-90.555402
ALGONQUIN,IL,42.159466,-88.321873
ALHAMBRA,IL,38.887446,-89.736876
ALLENDALE,IL,38.527627,-87.710344
ALLENVILLE,IL,39.558307,-88.538709
ALLERTON,IL,39.916139,-87.935258
ALMA,IL,38.722888,-88.911695
ALPHA,IL,41.191688,-90.380463
ALSEY,IL,39.559411,-90.433585
ALSIP,IL,41.67027,-87.737085
ALTAMONT,IL,39.056115,-88.746922
ALTO PASS,IL,37.573654,-89.319546
ALTON,IL,38.903898,-90.151204
ALTONA,IL,41.115052,-90.164819
ALVAN (ALVIN),IL,40.307028,-87.606903
AMBOY,IL,41.715885,-89.34089
ANCHOR,IL,40.56814,-88.53846
ANDALUSIA,IL,41.435891,-90.713922
ANDOVER,IL,41.294916,-90.290743
ANDRES,IL,41.371007,-87.881453
ANNA,IL,37.46106,-89.237478
ANNAPOLIS,IL,39.143046,-87.817129
ANNAWAN,IL,41.396382,-89.890567
ANTIOCH,IL,42.47715,-88.067129
APPLE CANYON LAKE,IL,42.433843,-90.159677
APPLE RIVER,IL,42.502261,-90.093699
ARBURY HILLS,IL,41.535311,-87.846065
ARCOLA,IL,39.683576,-88.300851
ARENZVILLE,IL,39.880462,-90.37055
ARGENTA,IL,39.985506,-88.819725
ARGYLE,IL,42.35479,-88.939167
ARLINGTON,IL,41.471542,-89.24787
ARLINGTON HEIGHTS,IL,42.097362,-87.981671
ARMINGTON,IL,40.339739,-89.314386
AROMA PARK,IL,41.081805,-87.804373
ARROWSMITH,IL,40.449273,-88.632098
ARTHUR,IL,39.714453,-88.469594
ASHKUM,IL,40.878331,-87.953214
ASHLAND,IL,39.888539,-90.007874
ASHLEY,IL,38.328335,-89.188951
ASHMORE,IL,39.530563,-88.020109
ASHTON,IL,41.867871,-89.223634
ASSUMPTION,IL,39.518002,-89.047729
ASTORIA,IL,40.227858,-90.356524
ATHENS,IL,39.961863,-89.721631
ATKINSON,IL,41.413245,-90.005345
ATLANTA,IL,40.263574,-89.230845
ATWOOD,IL,39.799271,-88.462695
AUBURN,IL,39.5763,-89.743982
AUGUSTA,IL,40.23073,-90.950063
AURORA,IL,41.763455,-88.290099
AVA,IL,37.888524,-89.496305
AVISTON,IL,38.625967,-89.613424
AVON,IL,40.662002,-90.435261
BAILEYVILLE,IL,42.198332,-89.594528
BALDWIN,IL,38.183829,-89.845152
BANNER,IL,40.512612,-89.915609
BANNOCKBURN,IL,42.192226,-87.869811
BARDOLPH,IL,40.495917,-90.563071
BARRINGTON,IL,42.151535,-88.128534
BARRINGTON HILLS,IL,42.138642,-88.202959
BARRY,IL,39.69831,-91.039918
BARSTOW,IL,41.515922,-90.356708
BARTELSO,IL,38.53818,-89.461475
BARTLETT,IL,41.960637,-88.177747
BARTONVILLE,IL,40.642046,-89.659792
BASCO,IL,40.327801,-91.199495
BATAVIA,IL,41.847692,-88.311047
BATCHTOWN,IL,39.033197,-90.653366
BATH,IL,40.189972,-90.142448
BAY VIEW GARDENS,IL,40.813813,-89.527986
BAYLIS,IL,39.729454,-90.909422
BEACH PARK,IL,42.442271,-87.875368
BEARDSTOWN,IL,40.010103,-90.431131
BEASON,IL,40.142831,-89.192763
BEAVERVILLE,IL,40.95366,-87.654031
BECKEMEYER,IL,38.605828,-89.432298
BEDFORD PARK,IL,41.767773,-87.772556
BEECHER,IL,41.350011,-87.617293
BEECHER CITY,IL,39.186629,-88.787675
BELGIUM,IL,40.06076,-87.632829
BELKNAP,IL,37.322592,-88.939685
BELLE PRAIRIE CITY,IL,38.22349,-88.555741
BELLE RIVE,IL,38.231725,-88.74049
BELLEVILLE,IL,38.515973,-89.989779
BELLEVUE,IL,40.687644,-89.673193
BELLFLOWER,IL,40.340552,-88.525638
BELLMONT,IL,38.383026,-87.910604
BELLWOOD,IL,41.882901,-87.87617
BELVIDERE,IL,42.265448,-88.887758
BEMENT,IL,39.923001,-88.572437
BENLD,IL,39.092998,-89.802332
BENSENVILLE,IL,41.958011,-87.943825
BENSON,IL,40.850709,-89.121097
BENTLEY,IL,40.34367,-91.112288
BENTON,IL,38.013187,-88.917281
BERKELEY,IL,41.889116,-87.911471
BERLIN,IL,39.756879,-89.902439
BERWYN,IL,41.843333,-87.790926
BETHALTO,IL,38.90166,-90.044841
BETHANY,IL,39.644185,-88.740882
BEVERLY,IL,39.794554,-90.990019
BIG FOOT PRAIRIE,IL,42.491518,-88.600739
BIG ROCK,IL,41.766801,-88.526444
BIGGSVILLE,IL,40.853628,-90.862211
BINGHAM,IL,39.112236,-89.213728
BISHOP HILL,IL,41.199808,-90.117519
BISMARCK,IL,40.259434,-87.61126
BLAIRSVILLE,IL,37.810539,-89.123826
BLANDINSVILLE,IL,40.553969,-90.868332
BLOOMFIELD,IL,40.017198,-91.304947
BLOOMINGDALE,IL,41.951525,-88.089118
BLOOMINGTON,IL,40.475777,-88.969912
BLUE ISLAND,IL,41.65757,-87.681126
BLUE MOUND,IL,39.700562,-89.118547
BLUFFS,IL,39.749254,-90.535253
BLUFORD,IL,38.326069,-88.734797
BOLINGBROOK,IL,41.687466,-88.106215
BONDVILLE,IL,40.111504,-88.368293
BONE GAP,IL,38.444882,-87.997571
BONFIELD,IL,41.145018,-88.054037
BONNIE,IL,38.203001,-88.906772
BONNIE BRAE,IL,41.599932,-88.034475
BOODY,IL,39.764377,-89.046671
BOULDER HILL,IL,41.710352,-88.333783
BOURBONNAIS,IL,41.182491,-87.878677
BOWEN,IL,40.232054,-91.063282
BRACEVILLE,IL,41.225288,-88.267629
BRADFORD,IL,41.177181,-89.658213
BRADLEY,IL,41.163726,-87.846534
BRAIDWOOD,IL,41.27018,-88.223421
BREESE,IL,38.613802,-89.523713
BRIDGEPORT,IL,38.709948,-87.758646
BRIDGEVIEW,IL,41.74028,-87.806682
BRIGHTON,IL,39.040863,-90.140041
BRIMFIELD,IL,40.836955,-89.880574
BROADLANDS,IL,39.908726,-87.997117
BROADVIEW,IL,41.858367,-87.856192
BROADWELL,IL,40.066881,-89.44283
BROCTON,IL,39.715407,-87.933607
BROOKFIELD,IL,41.825059,-87.847546
BROOKLYN,IL,38.654247,-90.167873
BROOKPORT,IL,37.125817,-88.625983
BROUGHTON,IL,37.933933,-88.462433
BROWNING,IL,40.12705,-90.373003
BROWNS,IL,38.377532,-87.983159
BROWNSTOWN,IL,38.994218,-88.955331
BRUSSELS,IL,38.948465,-90.589034
BRYANT,IL,40.465437,-90.094885
BUCKINGHAM,IL,41.047066,-88.174926
BUCKLEY,IL,40.597274,-88.037681
BUCKNER,IL,37.981015,-89.015659
BUDA,IL,41.329004,-89.679255
BUFFALO,IL,39.849911,-89.409125
BUFFALO GROVE,IL,42.165981,-87.961826
BUFFALO PRAIRIE,IL,41.340855,-90.848206
BULL VALLEY,IL,42.323472,-88.360947
BULPITT,IL,39.591879,-89.425762
BUNCOMBE,IL,37.471116,-88.97466
BUNKER HILL,IL,39.041478,-89.95114
BURBANK,IL,41.74441,-87.768568
BUREAU JUNCTION,IL,41.289448,-89.364522
BURLINGTON,IL,42.052859,-88.568931
BURNHAM,IL,41.63948,-87.54496
